,id,timestamp_est,anonymous_id,language,question,detected_lang,cluster,tags
2193,2976,2020-03-24 11:58:27,05c414cf-daff-4c4c-8c5a-4cff2454e4bf,en,Why do people who return from travel seem to be more likely to be a carrier at risk?,fr,unclassified,
2194,2979,2020-03-24 12:00:34,a71f01ad-7526-4844-9513-c48e9b9d2cce,en,How many days can we begin to resume our way of life?,fr,unclassified,
2195,2981,2020-03-24 8:38:55,74a4aba6-b9c6-4ba4-b745-e100ae8d9875,en,"Do I need to disinfect all food products or other new items I bring or have delivered to my home? If so, which product (s) do you recommend for disinfection?",fr,unclassified,
2196,2985,2020-03-24 9:26:59,fa70d90c-f71a-45c5-bbce-311a07681952,fr,Which hospital is closest?,fr,unclassified,
2197,2986,2020-03-24 10:58:30,90174854-d97d-4978-a74a-5782add34b2f,fr,what about people without resources? is there any aid provided?,fr,unclassified,
2198,2988,2020-03-24 9:26:59,fa70d90c-f71a-45c5-bbce-311a07681952,fr,Do I have to go to the hospital?,fr,unclassified,
2199,2992,2020-03-24 7:33:42,62063dcd-5c40-4944-b5a7-e14ff2d6c7b9,fr,Should we disinfect all our races back home?,fr,unclassified,
2200,2999,2020-03-24 6:40:53,1f4ea2f7-50db-4ec4-8b26-776b51f2158c,fr,What are the chances I'm getting hit?,fr,unclassified,
2201,3004,2020-03-24 4:37:39,170fd335-d754-4bed-9e92-c45d8f78eab2,fr,What should I check if my child coughs?,fr,unclassified,
2202,3005,2020-03-24 9:32:37,365132fb-7b9f-489e-9434-4890cf649fab,en,Is the virus transmitted sexually?,fr,unclassified,
2203,3013,2020-03-24 8:30:37,bfb39008-5da8-4d98-940e-fdd78cf42d65,en,Can we get Covid19 without fever?,fr,unclassified,
2204,3014,2020-03-24 12:00:34,a71f01ad-7526-4844-9513-c48e9b9d2cce,en,What is the state of the situation?,fr,unclassified,
2205,3016,2020-03-24 7:42:05,99c03d4f-3997-40f3-b221-80f30d7cbd77,en,How long before we get a result?,fr,unclassified,
2206,3018,2020-03-24 7:45:11,888cb75b-d99f-4403-b2a7-aa1602495c52,en,Are you imune after 14 days?,fr,unclassified,
2207,3024,2020-03-24 10:43:21,65761379-8f67-4340-8d3e-6ce2e6b81e1a,en,Is a heart patient more likely to get COVID-19?,fr,unclassified,
2208,3025,2020-03-24 6:32:09,6ef8d66e-b784-4afb-a782-24cbd1460ec8,en,Can you answer a god damned question?,fr,unclassified,
2209,3032,2020-03-24 9:41:35,c932b9d8-9a6e-4fd5-b5ca-ee159cf04590,fr,how to wash your hands,fr,unclassified,
2210,3034,2020-03-24 7:33:42,62063dcd-5c40-4944-b5a7-e14ff2d6c7b9,fr,What's the risk of getting contaminated if you meet someone on the sidewalk?,fr,unclassified,
2211,3050,2020-03-24 9:21:30,0b7b3c98-fc9f-4862-8eba-a63a59bcfcee,fr,How do I know if I'm infected?,fr,unclassified,
2212,3054,2020-03-24 8:09:18,7fcc63ce-8e03-4988-8a57-6a30517a63ac,fr,My child has problems with the throat when there are viruses. She doesn't take her throat. The throat is his weak point. She's making fake croup. She's often hospitalized because of her throat. Is my child more fragile at the coronavirus?,fr,unclassified,
2213,3076,2020-03-24 6:33:28,6f46426f-2531-47c5-bf9a-a72c11d7c75a,en,Will pharmacies close,fr,unclassified,
2214,3088,2020-03-24 11:26:59,9c8469f3-1a06-4664-9135-6c59593ca38e,en,Is reinfection possible?,fr,unclassified,
2215,3089,2020-03-24 8:49:22,bd5befc9-8cc2-4672-966f-72be56a19b21,fr,"The lifetime of the virus on surfaces (wood, glass, cardboard, stainless, etc.)",fr,unclassified,
2216,3091,2020-03-24 9:32:37,365132fb-7b9f-489e-9434-4890cf649fab,en,How can the virus be contracted?,fr,unclassified,
2217,3095,2020-03-24 6:49:25,c9b85f1f-5d90-47e4-9e4b-c5c85ed0105b,en,Is the virus staying on the fruit for a long time?,fr,unclassified,
2218,3102,2020-03-24 10:58:30,90174854-d97d-4978-a74a-5782add34b2f,fr,When can we get out?,fr,unclassified,
2219,3107,2020-03-24 11:04:59,1c244aff-65ed-481a-890f-f064d04449a9,fr,is the corona transmitted by air,fr,unclassified,
2220,3109,2020-03-24 11:14:33,b32efd8f-a0ea-4ce4-9e45-9cd6ac334c2d,fr,what precaution should I take when I go to the grocery store?,fr,unclassified,
2221,3110,2020-03-24 11:04:59,1c244aff-65ed-481a-890f-f064d04449a9,fr,How do you know if you're sick or not?,fr,unclassified,
2222,3114,2020-03-24 9:26:59,fa70d90c-f71a-45c5-bbce-311a07681952,fr,Should I be quarantined,fr,unclassified,
2223,3115,2020-03-24 9:32:37,365132fb-7b9f-489e-9434-4890cf649fab,en,Should we disinfect all our grocery store,fr,unclassified,
2224,3123,2020-03-24 14:55:40,58fabbe5-5ab4-496e-b2aa-7f48f2246325,en,How to detect corona virus?,fr,unclassified,
2225,3125,2020-03-24 14:40:53,be5bd1cf-2b87-49fd-b61b-5d35dcc99398,en,What are the opening hours of screening clinics?,fr,unclassified,
2226,3128,2020-03-24 12:16:13,92f02f70-681b-4ad1-8317-903c5235a9ad,fr,How can you help caregivers if you don't have any health skills?,fr,unclassified,
2227,3133,2020-03-24 16:02:01,8319d391-aa81-452e-bd99-36c4c9b593f2,fr,what is the cure?,fr,unclassified,
2228,3134,2020-03-24 14:39:01,f08ec59a-eef3-4775-baa0-225f3034929a,en,Are smokers more likely to catch COVID?,fr,unclassified,
2229,3140,2020-03-24 14:55:40,58fabbe5-5ab4-496e-b2aa-7f48f2246325,en,What if you suspect you are affected by covid 19?,fr,unclassified,
2230,3142,2020-03-24 14:55:40,58fabbe5-5ab4-496e-b2aa-7f48f2246325,en,What are the signs of the corona virus?,fr,unclassified,
2231,3144,2020-03-24 14:24:49,dc626a26-001b-4e38-8513-0adb4a6bc653,fr,How to differentiate from a cold,fr,unclassified,
2232,3148,2020-03-24 13:29:22,b46aec90-e69b-4b45-829a-7552afb89d68,fr,"My daughter has a lot of fever, but don't cough, she'll still corronate it.",fr,unclassified,
2233,3154,2020-03-24 13:05:02,fe63328e-b209-429c-b8c3-9bdcd1865dec,fr,They don't have to see each other anymore?,fr,unclassified,
2234,3158,2020-03-24 13:10:46,5196dbae-ecca-4233-8871-efb4080e6936,fr,What is the limpact of Covid-19 on diabetics?,fr,unclassified,
2235,3163,2020-03-24 14:20:19,970a1957-7fae-4e12-a11f-ac61c7843e27,en,What is the current state of shopping malls?,fr,unclassified,
2236,3175,2020-03-24 13:53:53,45e81a70-a839-4578-a595-5299475481d2,fr,What Causes COVID-19,fr,unclassified,
2237,3176,2020-03-24 14:25:03,31913a2f-ceae-41dd-8be4-33f11479c194,fr,Can psychologists still practice?,fr,unclassified,
2238,3177,2020-03-24 14:25:03,31913a2f-ceae-41dd-8be4-33f11479c194,fr,Who do I contact about an illegal gathering?,fr,unclassified,
2239,3179,2020-03-24 15:17:12,cf21c8f9-4024-44ad-9061-cb0dfe6ab251,en,When do I have to go to the hospital?,fr,unclassified,
2240,3190,2020-03-24 15:17:12,cf21c8f9-4024-44ad-9061-cb0dfe6ab251,en,Do you have to take tylenol?,fr,unclassified,
2241,3191,2020-03-24 14:24:49,dc626a26-001b-4e38-8513-0adb4a6bc653,fr,How do I know if I am affected?,fr,unclassified,
2242,3195,2020-03-24 14:04:05,c09bfce9-0dd9-4958-b957-48917d5418a3,en,Where are the screening clinics located?,fr,unclassified,
2243,3205,2020-03-24 16:52:37,dd6fbfb1-c87d-4b7f-8100-0a7eee3b2544,en,Is a small occasional cough (1 time per hour) since returning from a trip worrying?,fr,unclassified,
2244,3207,2020-03-24 16:02:01,8319d391-aa81-452e-bd99-36c4c9b593f2,fr,What should we do?,fr,unclassified,
2245,3208,2020-03-24 14:29:51,f03bde1f-b4d4-4044-9582-f49a39c59462,en,Is the neocitrant can help fight COVID-19,fr,unclassified,
2246,3209,2020-03-24 14:39:01,f08ec59a-eef3-4775-baa0-225f3034929a,en,Is there any additional care to take with CPAP devices?,fr,unclassified,
2247,3210,2020-03-24 17:01:59,bc4ec597-c603-4f9a-a729-88098fcf96d5,fr,Does the virus die in the cold? For example leave clothes out at -10,fr,unclassified,
2248,3212,2020-03-24 13:05:02,fe63328e-b209-429c-b8c3-9bdcd1865dec,fr,"I live with my 20-year-old son who has a blonde, and a 16-year-old girl who has a boyfriend. If I understand correctly",fr,unclassified,
2249,3214,2020-03-24 16:39:26,a817ccd1-28c1-433e-bffe-efbd1187c911,fr,"If someone got the Covid-19, can he catch it again?",fr,unclassified,
2250,3217,2020-03-24 15:17:12,cf21c8f9-4024-44ad-9061-cb0dfe6ab251,en,Is it interesting to go to the region?,fr,unclassified,
2251,3218,2020-03-24 16:09:54,65c28bfc-3657-4d0d-ab3e-ddfda16c9d8a,en,Is it worse if I smoke?,fr,unclassified,
2252,3222,2020-03-24 16:13:04,d0b7c005-a9d8-40e9-95bf-9cb5fc8e68e8,fr,Should I be tested?,fr,unclassified,
2253,3224,2020-03-24 13:10:30,978ec948-3bdc-4d7f-8916-2fb50c781cf1,en,The beard helps with codvid19?,fr,unclassified,
2254,3225,2020-03-24 14:24:49,dc626a26-001b-4e38-8513-0adb4a6bc653,fr,Do I have COVID,fr,unclassified,
2255,3229,2020-03-24 14:05:11,47b8c0cc-0abf-4dbf-ad18-e5b462efa9bb,fr,Is it really necessary to clean all my containers and bags when I come back from the grocery store,fr,unclassified,
2256,3230,2020-03-24 14:57:22,46122d62-48fa-46a2-9533-4715c0bc5ada,fr,Are the SEPAQ parks open?,fr,unclassified,
2257,3236,2020-03-24 15:06:25,5a5aa3be-711f-414c-a4c6-5ca86451c5e3,en,can the virus spread in the air?,fr,unclassified,
2258,3247,2020-03-24 12:33:41,1408ca00-57d8-43cd-aee3-68568fcfbd4d,en,I need financial help,fr,unclassified,
2259,3250,2020-03-24 14:20:19,970a1957-7fae-4e12-a11f-ac61c7843e27,en,Can I go visit my grandparents?,fr,unclassified,
2260,3255,2020-03-24 14:05:11,47b8c0cc-0abf-4dbf-ad18-e5b462efa9bb,fr,Can children play with both neighbors if they are always the same and they stay outside?,fr,unclassified,
2261,3257,2020-03-24 14:30:55,dd12d368-2009-4a56-bcdb-9963eda69a41,fr,"Considering that some studies show that the virus could be detected more accurately if samples are taken from multiple locations, could there be false negatives among the results? http://www.cidrap.umn.edu/news-perspective/2020/03/study-covid-19-may-spread-several-different-ways, https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(20)30174-2/fulltext",fr,unclassified,
2262,3261,2020-03-24 14:05:11,47b8c0cc-0abf-4dbf-ad18-e5b462efa9bb,fr,Is it permissible to walk on the street with a family?,fr,unclassified,
2263,3263,2020-03-24 15:42:35,4e135495-2eeb-41a8-b6f1-256b20d7233e,en,Are my movers cancelled?,fr,unclassified,
2264,3269,2020-03-24 16:02:01,8319d391-aa81-452e-bd99-36c4c9b593f2,fr,Why do we have to wash our hands?,fr,unclassified,
2265,3271,2020-03-24 13:10:46,5196dbae-ecca-4233-8871-efb4080e6936,fr,Does Covid-19 affect teenagers?,fr,unclassified,
2266,3275,2020-03-24 14:35:57,217e2ec8-ec51-4787-b59d-86938c180e3a,en,At what temperature is a fever considered important enough to call the COVID-19 line?,fr,unclassified,
2267,3276,2020-03-24 14:07:10,86c25d20-d783-4864-aee7-800f654331ca,fr,In my apartment block there are two apartments in quarantine. Is getting closer together a close indirect strain?,fr,unclassified,
2268,3281,2020-03-24 14:24:49,dc626a26-001b-4e38-8513-0adb4a6bc653,fr,"If I think I have a cold, should I introduce myself?",fr,unclassified,
2269,3283,2020-03-24 16:29:29,3c9e34aa-5897-4715-bfcb-c3aa2b7c06a6,fr,Do you have to wash your hands often even inside the house if you don't go out?,fr,unclassified,
2270,3284,2020-03-24 12:54:23,0c647237-ded9-4145-a579-af938f375296,fr,Fever,fr,unclassified,
2271,3285,2020-03-24 14:30:55,dd12d368-2009-4a56-bcdb-9963eda69a41,fr,"Considering that some studies show that the virus could be more accurately detected in the stool, could there be false negatives among the results?",fr,unclassified,
2272,3286,2020-03-24 13:49:43,8252d93e-56ac-4e07-ae85-755de11086c0,fr,Are children less at risk of catching covid-19,fr,unclassified,
2273,3294,2020-03-24 14:40:53,be5bd1cf-2b87-49fd-b61b-5d35dcc99398,en,Do we get immunized to the coronavirus once we catch it?,fr,unclassified,
2274,3295,2020-03-24 14:32:34,0c40e240-a5cd-4570-baaa-ac46e47783a8,fr,do i have to close my business?,fr,unclassified,
2275,3302,2020-03-24 15:17:12,cf21c8f9-4024-44ad-9061-cb0dfe6ab251,en,can I go to sports?,fr,unclassified,
2276,3307,2020-03-24 17:17:00,f0f70cfd-2930-4d66-a100-a9127c85e931,fr,Where is Africa with Covid19?,fr,unclassified,
2277,3308,2020-03-24 14:55:40,58fabbe5-5ab4-496e-b2aa-7f48f2246325,en,How do I know if I'm sick of covid 19?,fr,unclassified,
2278,3309,2020-03-24 15:11:20,3e337139-13fc-4c86-a4b1-42724ab1d2b3,en,what if I have a fever?,fr,unclassified,
2279,3313,2020-03-24 15:42:30,0f6172f0-12ce-499d-b953-02a2ad55e283,fr,Can I go fishing alone on the banks of the river?,fr,unclassified,
2280,3316,2020-03-24 14:32:34,0c40e240-a5cd-4570-baaa-ac46e47783a8,fr,"i am a massage therapist, i have been out of income for two weeks, am i entitled to help?",fr,unclassified,
2281,3317,2020-03-24 14:20:19,970a1957-7fae-4e12-a11f-ac61c7843e27,en,Can I invite my mother to dinner?,fr,unclassified,
2282,3319,2020-03-24 13:30:23,d5ed06e8-5e6b-445f-ae05-1543091c064e,en,What are my family's walk-in screening clinics?,fr,unclassified,
2283,3322,2020-03-24 16:20:44,a61e2a08-b48b-402a-b41d-f7f6cf49e548,fr,Is a person cured of COVID-19 immune?,fr,unclassified,
2284,3325,2020-03-24 16:09:54,65c28bfc-3657-4d0d-ab3e-ddfda16c9d8a,en,Is tylenol correct?,fr,unclassified,
2285,3329,2020-03-24 14:57:22,46122d62-48fa-46a2-9533-4715c0bc5ada,fr,How is the virus transmitted?,fr,unclassified,
2286,3331,2020-03-24 12:08:48,06f209b6-a1b4-4d83-8811-2804d6c1cb50,fr,"How long should I clean my work surfaces, door handles, phone, etc.",fr,unclassified,
2287,3332,2020-03-24 14:57:22,46122d62-48fa-46a2-9533-4715c0bc5ada,fr,Can I walk in the woods without the risk of contracting the coronavirus?,fr,unclassified,
2288,3336,2020-03-24 14:17:34,f3de2d0f-b325-4d21-b31d-aa3c6124a8d6,fr,Why is it called COVID-19?,fr,unclassified,
2289,3337,2020-03-24 16:09:54,65c28bfc-3657-4d0d-ab3e-ddfda16c9d8a,en,Is that dangerous?,fr,unclassified,
2290,3341,2020-03-24 12:26:37,debd29bc-db90-445f-8918-088bc8491e39,fr,Are babies under 2 years of age more at risk?,fr,unclassified,
2291,3342,2020-03-24 15:26:19,4bc21059-c98f-4483-a995-39d21050ae9a,fr,"In quarantine, can we go to our class?",fr,unclassified,
2292,3352,2020-03-24 16:39:26,a817ccd1-28c1-433e-bffe-efbd1187c911,fr,Which occupation is most at risk for Covid-19?,fr,unclassified,
2293,3353,2020-03-24 16:58:47,dcf9c451-93aa-4076-8f3c-193124636df0,en,Is there an alternative to alcohol-based disinfectants?,fr,unclassified,
2294,3359,2020-03-24 14:57:22,46122d62-48fa-46a2-9533-4715c0bc5ada,fr,Is the SAQ open?,fr,unclassified,
2295,3360,2020-03-24 15:50:32,bff6c181-c1c0-4c29-85c2-6250fc5c3d33,fr,What do you think will be the deadline before the majority of the sports facilities on the island of Montreal will be taken over?,fr,unclassified,
2296,3362,2020-03-24 16:02:01,8319d391-aa81-452e-bd99-36c4c9b593f2,fr,solutions?,fr,unclassified,
2297,3365,2020-03-24 14:59:48,b376d904-b912-4e73-b06a-123f7c5b1931,fr,"Can we have contracted Covid-19 in February, that is, before the pandemic was officially declared in Quebec?",fr,unclassified,
2298,3371,2020-03-24 14:05:11,47b8c0cc-0abf-4dbf-ad18-e5b462efa9bb,fr,Do I have to cancel my reservations in the United States for the month of July?,fr,unclassified,
2299,3374,2020-03-24 16:40:03,bc4ec597-c603-4f9a-a729-88098fcf96d5,fr,How to make homemade disinfectant wipes?,fr,unclassified,
2300,3376,2020-03-24 14:25:03,31913a2f-ceae-41dd-8be4-33f11479c194,fr,Are grocery stores open,fr,unclassified,
2301,3387,2020-03-24 16:09:54,65c28bfc-3657-4d0d-ab3e-ddfda16c9d8a,en,How could I catch him?,fr,unclassified,
2302,3388,2020-03-24 16:54:47,3a80f1f6-3756-45c7-9ce9-3a72cb7e3820,fr,Can we catch covid-19 by buying a product at the grocery store... like fruit or vegetables... etc.,fr,unclassified,
2303,3392,2020-03-24 15:06:25,5a5aa3be-711f-414c-a4c6-5ca86451c5e3,en,does the virus survive on clothing?,fr,unclassified,
2304,3398,2020-03-24 23:57:28,9419926a-c1df-4e6d-be86-9393cd92b590,fr,Can covid-19 cause chronic disease?,fr,unclassified,
2305,3401,2020-03-24 19:00:42,4aae4e27-046f-4d29-b635-5535923cbf08,en,Are children at risk?,fr,unclassified,
2306,3406,2020-03-24 21:11:59,dc0f5a8a-e382-41e8-8f21-a0e1a24de9a9,fr,Is it okay to wash my clothes in cold water?,fr,unclassified,
2307,3412,2020-03-24 22:50:34,c6d0e80d-4d36-4ead-b19d-1e7b4dcaec4f,fr,"After the pandemic, will china have sanctions for the poor health of several markets in its territory?",fr,unclassified,
2308,3414,2020-03-24 20:07:47,1f766543-3b68-4e34-b5e4-b9fa838dc4cf,fr,Do we cure Covid19?,fr,unclassified,
2309,3417,2020-03-25 0:09:50,16bf3113-a9ba-42dc-b338-b8542ae0c3b8,fr,How long will the shops remain closed?,fr,unclassified,
2310,3419,2020-03-25 1:19:51,c29b723b-544d-4b95-a7cd-2ab73e37ec71,fr,How can I tell my grandfather to stop going out?,fr,unclassified,
2311,3421,2020-03-24 22:50:34,c6d0e80d-4d36-4ead-b19d-1e7b4dcaec4f,fr,Could we develop antibodies to this virus?,fr,unclassified,
2312,3422,2020-03-24 23:02:41,e55b99bd-64a4-473d-b765-36d6384cc56a,fr,Is the virus dangerous for children?,fr,unclassified,
2313,3424,2020-03-24 20:07:47,1f766543-3b68-4e34-b5e4-b9fa838dc4cf,fr,Why is the disease so serious?,fr,unclassified,
2314,3430,2020-03-24 21:12:25,384ca2e4-f104-46ea-813b-9da681f43b3f,fr,Can I go on a trip this fall?,fr,unclassified,
2315,3433,2020-03-24 17:14:13,6971d4ba-dc73-46b4-ba67-de5b585b8bfd,fr,"If my spouse works outside, he always starts quarantine every day somehow... So should the kids and I respect the distance with him as much as possible?",fr,unclassified,
2316,3434,2020-03-24 19:10:32,677a6173-7b98-499c-9e8d-4159710adf06,fr,Is asthmatics more vulnerable to coronavirus?,fr,unclassified,
2317,3444,2020-03-24 20:17:02,c0f31173-d0b0-4ce5-baa7-e76c84bf84c2,fr,Have your ears clog with the covid,fr,unclassified,
2318,3449,2020-03-24 21:12:35,abab02cd-fce1-4607-bba6-37f2270f2852,en,A question?,fr,unclassified,
2319,3451,2020-03-24 22:02:53,f09d5e1f-df87-40ad-9696-cc6f781d3e6f,fr,Are there any types of people more at risk than others?,fr,unclassified,
2320,3452,2020-03-24 20:07:47,1f766543-3b68-4e34-b5e4-b9fa838dc4cf,fr,Does this disease leave permanent sequelae?,fr,unclassified,
2321,3460,2020-03-24 18:20:27,f14501aa-9948-4a47-8ab9-6f4f9114bed2,fr,Are the schools going to be cleaned?,fr,unclassified,
2322,3461,2020-03-24 20:33:40,bff986bc-220c-4bea-a8de-3e0fec77915d,fr,Does a person travelling within the provinces of Canada have to respect quarantine upon return? Just like when travelling abroad,fr,unclassified,
2323,3473,2020-03-24 18:20:27,f14501aa-9948-4a47-8ab9-6f4f9114bed2,fr,Do I need to disinfect my baby's toys?,fr,unclassified,
2324,3481,2020-03-24 22:25:03,534c3b37-2f07-4531-8a1e-716b5c81c28d,fr,Do I have to deny clsc nurses access to my home?,fr,unclassified,
2325,3483,2020-03-24 22:18:46,e5b0ac4f-4589-4d98-b97f-bab2f7a973e5,fr,Where is the nearest clinic,fr,unclassified,
2326,3487,2020-03-24 20:07:47,1f766543-3b68-4e34-b5e4-b9fa838dc4cf,fr,How long does the virus live on surfaces like doorknobs?,fr,unclassified,
2327,3490,2020-03-24 18:22:14,f14501aa-9948-4a47-8ab9-6f4f9114bed2,fr,How is the government going to decide how much benefits I am going to receive... emergency support... what are they going to rely on? I was on maternity leave that just finished...,fr,unclassified,
2328,3491,2020-03-24 21:11:59,dc0f5a8a-e382-41e8-8f21-a0e1a24de9a9,fr,When can I see people?,fr,unclassified,
2329,3492,2020-03-24 20:07:47,1f766543-3b68-4e34-b5e4-b9fa838dc4cf,fr,Why are children less sick?,fr,unclassified,
2330,3495,2020-03-24 19:39:24,df5f23af-43f6-4314-91f6-fa9cc0f2e2e0,fr,Is COVID-19 less worse than COVID-20? Or the COPLEIN-19?,fr,unclassified,
2331,3501,2020-03-24 21:44:29,96442396-523a-45be-b1e8-22e3cf5f4b1e,fr,is it risky to go out and take a walk outside?,fr,unclassified,
2332,3503,2020-03-24 23:57:28,9419926a-c1df-4e6d-be86-9393cd92b590,fr,What is the body temperature of a covid-19 patient?,fr,unclassified,
