question_processed,cluster
pourquoi parlonsnous dune distanciation sociale de 2 mètres ,unclassified
si mon enfant a été en contact avec une personne atteinte du covid19 estce que je dois renoncer à aller travailler,unclassified
est ce que je dois faire un dépistage si je fais delà fièvre,unclassified
est ce que ns,unclassified
quelle est la température normale du corps ,unclassified
comment prévenir la maladie associé au covid19 ,unclassified
cabinets privés de ressources professionnelles réseau de la santé de quoi parle ton ici ostéopathe ou plutôt des psychologues,unclassified
la nourriture peutelle être contaminée ,unclassified
le virus meure sil fait trop froid ,unclassified
quand estce que ce virus a été découvert ,unclassified
comment doisje me rendre à lhôpital si je nai pas de voiture,unclassified
estce quon peut attraper le virus en mangeant des fruits achetés à lépicerie ,unclassified
quand nous recevons une livraison dépicerie que devonsnous faire pour désinfecter les emballages de viandes,unclassified
atil assez place dans les hotpitaux,unclassified
on fait quoi des enfants ,unclassified
peuton attraper le covid19 deux fois,unclassified
quand  et comment un travailleur autonome doit présenter une demande daide financière ,unclassified
est il toujours souhaitable de sortir marcher pour faire de lexercice,unclassified
y atil un lien entre le groupe sanguin et limmunité au virus,unclassified
est ce que je dois laver mon épicerie et mes commissions une fois à la maison,unclassified
je suis congestionnée devraisje consulter,unclassified
combien de temps devrais je rester en confinnement,unclassified
quelles sont les précautions pour détruire le virus des vêtements ,unclassified
peuton être infecté plus dune fois par la covid19,unclassified
estce que je devrais laver tous les emballages des aliments que jachète lorsque je reviens de lépicerie pour éviter la transmission,unclassified
puisje avoir eu le virus et lavoir combattu sans trop de difficulté,unclassified
travailleur autonome qui ne reviens pas de voyage et quil na plus de travail ,unclassified
quels sont les facteurs de protection contre le virus,unclassified
je respire mal suisje infecté,unclassified
estce que covid19 est présent dans lair ,unclassified
est ce que le virus pue ,unclassified
le mal de gorge estil signe dune infection à la covid19,unclassified
est ce quil y a des enfants qui sont décédés du virus,unclassified
estce que cest aux parents de payer les frais de service de garde dune garderie non subventionnée sans même que leur enfant ne va à la garderie,unclassified
estce que trois enfants qui jouent dans la ruelle est considéré comme un rassemblement et donc interdit pour éviter la propagation de la covid19,unclassified
les enfants peuventold aller jouer dehors,unclassified
si je lave mes fruits et légumes avec de leau et du savon est ce suffisant pour tuer le virus,unclassified
doisje avoir un rendezvous pour me présenter à une clinique,unclassified
où sont traiter les cas de covid19 ,unclassified
la simple présence du virus sur ma peau peut  peut ,unclassified
quelle est lorigine de la pandémie ,unclassified
estce que le printemps réduira la transmission,unclassified
quelle est la distance minimale que lon doit garder entre deux personnes ,unclassified
estce que la covid19 vient également avec de lécoulement nasal,unclassified
est ce que mes enfants peuvent attraper le virus au parc,unclassified
une fois quune personne a contracté le virus combien de temps estelle malade,unclassified
estce que le virus reste dans lair dun espace où es passé une personne contagieuse  combien de temps ,viruslife
combien de temps le virus survitil sur les différentes surfaces et en aérosol ,viruslife
combien de temps le virus restetil sur les surfaces ,viruslife
combien de temps le virus reste dans lair,viruslife
combien de temps le virus survit il sans hôte  ,viruslife
combien de temps le virus peut rester sur une surface,viruslife
combien de temps le corona reste dans les objets comme le métal cartonsplastique vêtement etc,viruslife
combien de temps le virus restetil en contact avec les vetements ,viruslife
combien de temps survit le covid19 sur un contenant placé dans le frigo,viruslife
combien de temps le covid peut rester sur une surface,viruslife
combien de temps resteton contagieux lorsque nous attrapons la covid,viruslife
combien de temps peut survivre le virus sur mes mains,viruslife
dans combien de temps pourraiton etre sur que la covid 19 disparaitra de la ville de quebec ou du canada pour que la population sentremele et se croise comme dhabitude et que nous retrouvions une vie normale,viruslife
combien de  temps le virus survit sur une surface humide ,viruslife
combien de temps le virus reste sur nos vêtements,viruslife
pendant combien de temps le virus reste sur les surfaces jai vu 3 heures sur le site du gouvernement mais les gens disent tous 24 heures ,viruslife
combien de temps le virus restetil présent sur les fruits et les légumes,viruslife
combien de temps le coronavirus restetil dans le corps,viruslife
combien de temps est ce que le virus reste actif sur les surface lisse ,viruslife
combien de temps le virus peut rester sans symptômes chez quelquun,viruslife
combien de temps estce que le covid survit sur les vêtements,viruslife
combien de temps le virus restetil sur les surfaces,viruslife
combien de temps le virus restetil sur les fruits et les legumes,viruslife
combien de temps le virus reste sur notre peau,viruslife
bonjour le virus reste combien de temps sur une surface comme un emballage de plastique une poignée de porte un volant dauto dans les airs,viruslife
combien de temps le virus reste sur des surfaces ex table à manger poigné de porte,viruslife
combien de temps le virus demeure sur les surfaces comme les comptoirs etc,viruslife
combien de temps estce que le virus survit sur des vêtements ,viruslife
combien de temps doisje rester en quarantaine si jai des symptômes possible de covid19,viruslife
combien de temps le coronavirus reste il sur les habits  ,viruslife
pendant combien de temps en moyenne une personne peutelle demeure a symptomatique alors que le virus est déjà en elle,viruslife
combien de temps le virus demeuretil sur les surfaces,viruslife
combien de temps le virus survit sur une surface sèche  ,viruslife
combien de temps le coronavirus peutil vivre sur une surface à lair libre ,viruslife
combien de temps le coronavirus covid19 peut demeurer vivant,viruslife
combien de temps le virus peut survivre sur les vêtements ,viruslife
combien de temps doit rester une personne en quarantaine après être guérie du covid19,viruslife
 combien de temps une personne infectée peutelle rester contagieuse  nous savons que le virus prend 2 à 14 jours pour se developper mais lorsquil se manifeste combien de temps demeurons nous contagieux,viruslife
pendant combien de temps le virus survitil sur les surfaces diverses,viruslife
combien de temps le virus survitils sur les surfaces,viruslife
combien de temps estce le virus peut rester vivant sur une surface,viruslife
combien de temps la covid19 vie sur lasphalte exemple,viruslife
combien de temps le covid19 survitil,viruslife
combien de temps le virus peut vivre sur les produits en épicerie,viruslife
est ce que le covid 19 reste dans lair et combien de temps,viruslife
combien de temps peut vivre le virus sur la peau ,viruslife
combien de temps le virus reste dans le corps,viruslife
combien de temps le virus restetil sur les cheveux,viruslife
combien de temps le virus survit sur du verre ,viruslife
combien de temps le virus reste sur nos cheveux,viruslife
combien de temps le virus survie til hors du corps,viruslife
combien de temps peut rester le virus sur un vêtement  ,viruslife
combien de temps peut survivre le virus selon les types de surfaces ,viruslife
combien de temps le virus restetil actif dans lair ,viruslife
combien de temps estce que le virus survit sur une surface ,viruslife
combien de temps reste le virus actif sur les emballage plastique ,viruslife
combien de temps le virus reste til vivant sur une surface telle quune barre de métro ,viruslife
combien de temps le virus reste sur les surfaces les vêtements ou les aliments,viruslife
combien de temps est ce que le virus reste en vie sur une surface  estce différent à lintérieur quà lextérieur ,viruslife
